 5.012E+00  2.825E+00  2.689E+00  1.601E+00  1.286E+00  3.543E-03  2.823E-03  4.413E-01  1.996E-01  4.864E-02  4.246E-02  1.987E-04  1.419E-04
 5.623E+00  2.064E+00  1.961E+00  1.165E+00  9.320E-01  3.486E-03  2.825E-03  3.314E-01  1.539E-01  3.606E-02  3.139E-02  2.075E-04  1.326E-04
 6.310E+00  1.503E+00  1.423E+00  8.412E-01  6.719E-01  3.531E-03  2.906E-03  2.478E-01  1.171E-01  2.646E-02  2.297E-02  2.070E-04  1.372E-04
 7.079E+00  1.089E+00  1.030E+00  6.043E-01  4.830E-01  3.643E-03  2.877E-03  1.828E-01  8.862E-02  1.959E-02  1.674E-02  2.135E-04  1.400E-04
 7.943E+00  7.862E-01  7.445E-01  4.309E-01  3.449E-01  3.605E-03  2.834E-03  1.342E-01  6.679E-02  1.421E-02  1.206E-02  2.350E-04  1.358E-04
 8.913E+00  5.655E-01  5.359E-01  3.063E-01  2.451E-01  3.540E-03  2.861E-03  9.767E-02  4.993E-02  1.026E-02  8.863E-03  2.265E-04  1.420E-04
 1.000E+01  4.066E-01  3.841E-01  2.177E-01  1.740E-01  3.556E-03  2.891E-03  7.085E-02  3.687E-02  7.493E-03  6.480E-03  2.106E-04  1.398E-04
 1.122E+01  2.918E-01  2.750E-01  1.532E-01  1.232E-01  3.465E-03  2.763E-03  5.146E-02  2.742E-02  5.483E-03  4.678E-03  2.007E-04  1.396E-04
 1.259E+01  2.084E-01  1.973E-01  1.075E-01  8.714E-02  3.282E-03  2.685E-03  3.729E-02  2.034E-02  4.003E-03  3.479E-03  1.945E-04  1.388E-04
 1.413E+01  1.491E-01  1.407E-01  7.549E-02  6.123E-02  3.252E-03  2.711E-03  2.700E-02  1.501E-02  2.860E-03  2.522E-03  1.931E-04  1.373E-04
 1.585E+01  1.066E-01  1.002E-01  5.295E-02  4.289E-02  3.096E-03  2.632E-03  1.932E-02  1.111E-02  2.064E-03  1.809E-03  1.773E-04  1.137E-04
 1.778E+01  7.599E-02  7.178E-02  3.678E-02  2.991E-02  2.871E-03  2.458E-03  1.391E-02  8.205E-03  1.521E-03  1.348E-03  1.493E-04  1.018E-04
 1.995E+01  5.398E-02  5.112E-02  2.547E-02  2.094E-02  2.864E-03  2.303E-03  1.003E-02  6.096E-03  1.094E-03  9.738E-04  1.631E-04  1.046E-04
 2.239E+01  3.855E-02  3.606E-02  1.754E-02  1.468E-02  2.697E-03  2.198E-03  7.276E-03  4.410E-03  7.543E-04  7.232E-04  1.593E-04  1.173E-04
 2.512E+01  2.754E-02  2.575E-02  1.213E-02  1.000E-02  2.396E-03  2.025E-03  5.286E-03  3.264E-03  5.443E-04  5.221E-04  1.337E-04  1.108E-04
 2.818E+01  1.972E-02  1.840E-02  8.460E-03  6.891E-03  2.230E-03  1.889E-03  3.887E-03  2.472E-03  4.258E-04  3.774E-04  1.211E-04  9.877E-05
 3.162E+01  1.410E-02  1.308E-02  5.836E-03  4.845E-03  2.114E-03  1.756E-03  2.795E-03  1.789E-03  3.089E-04  2.871E-04  1.211E-04  7.826E-05
 3.548E+01  1.005E-02  9.281E-03  4.010E-03  3.334E-03  1.910E-03  1.590E-03  2.036E-03  1.316E-03  2.304E-04  2.075E-04  1.101E-04  7.333E-05
 3.981E+01  7.193E-03  6.554E-03  2.744E-03  2.274E-03  1.707E-03  1.415E-03  1.490E-03  9.698E-04  1.670E-04  1.514E-04  9.872E-05  6.860E-05
 4.467E+01  5.112E-03  4.643E-03  1.877E-03  1.556E-03  1.522E-03  1.258E-03  1.085E-03  7.142E-04  1.208E-04  1.103E-04  8.729E-05  5.976E-05
 5.012E+01  3.624E-03  3.297E-03  1.273E-03  1.064E-03  1.337E-03  1.109E-03  7.880E-04  5.310E-04  8.949E-05  8.113E-05  7.740E-05  5.262E-05
 5.623E+01  2.574E-03  2.327E-03  8.631E-04  7.261E-04  1.151E-03  9.629E-04  5.710E-04  3.888E-04  6.481E-05  5.914E-05  6.777E-05  4.696E-05
 6.310E+01  1.831E-03  1.640E-03  5.847E-04  4.927E-04  9.849E-04  8.315E-04  4.189E-04  2.838E-04  4.613E-05  4.244E-05  5.928E-05  4.284E-05
 7.079E+01  1.296E-03  1.157E-03  3.935E-04  3.323E-04  8.433E-04  7.120E-04  3.062E-04  2.071E-04  3.464E-05  3.149E-05  4.926E-05  3.771E-05
 7.943E+01  9.212E-04  8.213E-04  2.655E-04  2.241E-04  7.154E-04  5.997E-04  2.244E-04  1.541E-04  2.532E-05  2.328E-05  4.269E-05  3.060E-05
 8.913E+01  6.549E-04  5.808E-04  1.769E-04  1.520E-04  5.970E-04  5.008E-04  1.658E-04  1.168E-04  1.818E-05  1.771E-05  3.626E-05  2.579E-05
 1.000E+02  4.637E-04  4.069E-04  1.212E-04  1.017E-04  4.918E-04  4.126E-04  1.198E-04  8.297E-05  1.317E-05  1.215E-05  2.998E-05  2.126E-05
 1.122E+02  3.271E-04  2.863E-04  8.082E-05  6.823E-05  4.040E-04  3.392E-04  8.791E-05  6.077E-05  9.873E-06  8.897E-06  2.465E-05  1.750E-05
 1.259E+02  2.308E-04  2.021E-04  5.384E-05  4.554E-05  3.279E-04  2.752E-04  6.458E-05  4.489E-05  7.160E-06  6.398E-06  2.020E-05  1.455E-05
 1.413E+02  1.640E-04  1.424E-04  3.566E-05  3.024E-05  2.639E-04  2.210E-04  4.711E-05  3.305E-05  5.154E-06  4.489E-06  1.660E-05  1.194E-05
 1.585E+02  1.157E-04  9.941E-05  2.333E-05  1.995E-05  2.094E-04  1.766E-04  3.403E-05  2.410E-05  3.724E-06  3.297E-06  1.340E-05  9.526E-06
 1.778E+02  8.081E-05  6.965E-05  1.550E-05  1.319E-05  1.650E-04  1.396E-04  2.463E-05  1.767E-05  2.624E-06  2.438E-06  1.051E-05  7.698E-06
 1.995E+02  5.679E-05  4.878E-05  1.043E-05  8.789E-06  1.290E-04  1.096E-04  1.812E-05  1.308E-05  1.894E-06  1.762E-06  8.186E-06  6.164E-06
 2.239E+02  4.014E-05  3.415E-05  6.911E-06  5.871E-06  1.005E-04  8.500E-05  1.328E-05  9.684E-06  1.402E-06  1.286E-06  6.551E-06  4.792E-06
 2.512E+02  2.807E-05  2.382E-05  4.513E-06  3.877E-06  7.764E-05  6.512E-05  9.617E-06  6.972E-06  1.008E-06  9.187E-07  5.219E-06  3.773E-06
 2.818E+02  1.979E-05  1.651E-05  2.964E-06  2.546E-06  5.880E-05  4.971E-05  7.123E-06  5.031E-06  7.228E-07  6.788E-07  3.981E-06  2.960E-06
 3.162E+02  1.379E-05  1.156E-05  1.948E-06  1.685E-06  4.476E-05  3.775E-05  5.118E-06  3.757E-06  5.224E-07  4.824E-07  3.093E-06  2.307E-06
 3.548E+02  9.643E-06  8.074E-06  1.269E-06  1.111E-06  3.359E-05  2.834E-05  3.756E-06  2.742E-06  3.666E-07  3.414E-07  2.385E-06  1.791E-06
 3.981E+02  6.742E-06  5.611E-06  8.392E-07  7.346E-07  2.505E-05  2.112E-05  2.732E-06  2.003E-06  2.604E-07  2.491E-07  1.828E-06  1.362E-06
 4.467E+02  4.726E-06  3.895E-06  5.477E-07  4.828E-07  1.857E-05  1.566E-05  1.987E-06  1.468E-06  1.877E-07  1.795E-07  1.393E-06  1.032E-06
 5.012E+02  3.293E-06  2.688E-06  3.559E-07  3.168E-07  1.366E-05  1.151E-05  1.449E-06  1.061E-06  1.315E-07  1.266E-07  1.057E-06  7.775E-07
 5.623E+02  2.300E-06  1.864E-06  2.367E-07  2.075E-07  9.977E-06  8.408E-06  1.048E-06  7.690E-07  9.293E-08  8.850E-08  7.914E-07  5.896E-07
