bs74-rc00.d
  2.51189E+02  2.57390E-05  2.06610E-05  5.37652E-06  4.24656E-06
  2.81838E+02  1.81881E-05  1.44565E-05  3.62144E-06  2.84728E-06
  3.16228E+02  1.28566E-05  1.01568E-05  2.44115E-06  1.91087E-06
  3.54813E+02  9.09211E-06  7.17005E-06  1.64733E-06  1.28408E-06
  3.98107E+02  6.43212E-06  5.08443E-06  1.11281E-06  8.63968E-07
  4.46684E+02  4.55113E-06  3.61979E-06  7.52429E-07  5.81949E-07
  5.01187E+02  3.22021E-06  2.58594E-06  5.09159E-07  3.92367E-07
  5.62341E+02  2.27810E-06  1.85274E-06  3.44771E-07  2.64764E-07
  6.30957E+02  1.61105E-06  1.33058E-06  2.33583E-07  1.78781E-07
  7.07946E+02  1.13872E-06  9.57357E-07  1.58318E-07  1.20787E-07
  7.94328E+02  8.04307E-07  6.89728E-07  1.07335E-07  8.16385E-08
  8.91251E+02  5.67607E-07  4.97306E-07  7.27810E-08  5.51927E-08
  1.00000E+03  4.00147E-07  3.58660E-07  4.93522E-08  3.73181E-08
bs74-rc01.d
  1.00000E-01  4.85703E+03  4.74697E+03  2.25638E+03  2.16974E+03
  1.12202E-01  4.18473E+03  4.13317E+03  2.02122E+03  1.93355E+03
  1.25893E-01  3.59716E+03  3.57973E+03  1.79002E+03  1.70521E+03
  1.41254E-01  3.08430E+03  3.08457E+03  1.56882E+03  1.48947E+03
  1.58489E-01  2.63735E+03  2.64483E+03  1.36203E+03  1.28966E+03
  1.77828E-01  2.24856E+03  2.25702E+03  1.17255E+03  1.10781E+03
  1.99526E-01  1.91107E+03  1.91729E+03  1.00193E+03  9.44830E+02
  2.23872E-01  1.61880E+03  1.62157E+03  8.50602E+02  8.00760E+02
  2.51189E-01  1.36636E+03  1.36569E+03  7.18180E+02  6.74942E+02
  2.81838E-01  1.14896E+03  1.14557E+03  6.03651E+02  5.66243E+02
  3.16228E-01  9.62310E+02  9.57245E+02  5.05606E+02  4.73225E+02
  3.54813E-01  8.02590E+02  7.96857E+02  4.22300E+02  3.94197E+02
  3.98107E-01  6.66280E+02  6.60571E+02  3.51589E+02  3.27166E+02
  4.46684E-01  5.50305E+02  5.45022E+02  2.91581E+02  2.70368E+02
  5.01187E-01  4.51995E+02  4.47339E+02  2.40709E+02  2.22329E+02
  5.62341E-01  3.69017E+02  3.65057E+02  1.97670E+02  1.81810E+02
  6.30957E-01  2.99323E+02  2.96046E+02  1.61363E+02  1.47755E+02
  7.07946E-01  2.41111E+02  2.38455E+02  1.30854E+02  1.19259E+02
  7.94328E-01  1.92785E+02  1.90667E+02  1.05339E+02  9.55411E+01
  8.91251E-01  1.52937E+02  1.51265E+02  8.41235E+01  7.59209E+01
  1.00000E+00  1.20317E+02  1.19006E+02  6.65995E+01  5.98037E+01
  1.12202E+00  9.38440E+01  9.28170E+01  5.22452E+01  4.66774E+01
  1.25893E+00  7.26021E+01  7.18008E+01  4.06269E+01  3.61146E+01
  1.41254E+00  5.57497E+01  5.51284E+01  3.13354E+01  2.77164E+01
  1.58489E+00  4.25180E+01  4.20404E+01  2.39868E+01  2.11129E+01
  1.77828E+00  3.22274E+01  3.18643E+01  1.82343E+01  1.59733E+01
  1.99526E+00  2.42933E+01  2.40209E+01  1.37736E+01  1.20103E+01
  2.23872E+00  1.82239E+01  1.80229E+01  1.03445E+01  8.98073E+00
  2.51189E+00  1.36137E+01  1.34682E+01  7.72930E+00  6.68253E+00
  2.81838E+00  1.01340E+01  1.00311E+01  5.74908E+00  4.95134E+00
  3.16228E+00  7.52198E+00  7.45145E+00  4.25940E+00  3.65542E+00
  3.54813E+00  5.57020E+00  5.52363E+00  3.14490E+00  2.69036E+00
  3.98107E+00  4.11552E+00  4.08590E+00  2.31418E+00  1.97411E+00
  4.46684E+00  3.03369E+00  3.01546E+00  1.69708E+00  1.44410E+00
  5.01187E+00  2.23094E+00  2.21996E+00  1.24022E+00  1.05307E+00
  5.62341E+00  1.63663E+00  1.63000E+00  9.03167E-01  7.65477E-01
  6.30957E+00  1.19767E+00  1.19344E+00  6.55374E-01  5.54621E-01
  7.07946E+00  8.74233E-01  8.71194E-01  4.73850E-01  4.00521E-01
  7.94328E+00  6.36495E-01  6.33941E-01  3.41353E-01  2.88267E-01
  8.91251E+00  4.62190E-01  4.59756E-01  2.44994E-01  2.06767E-01
  1.00000E+01  3.34718E-01  3.32258E-01  1.75177E-01  1.47794E-01
  1.12202E+01  2.41754E-01  2.39257E-01  1.24787E-01  1.05273E-01
  1.25893E+01  1.74185E-01  1.71734E-01  8.85757E-02  7.47343E-02
  1.41254E+01  1.25233E-01  1.22933E-01  6.26639E-02  5.28855E-02
  1.58489E+01  8.98730E-02  8.78027E-02  4.41960E-02  3.73114E-02
  1.77828E+01  6.43979E-02  6.26022E-02  3.10824E-02  2.62488E-02
  1.99526E+01  4.60868E-02  4.45786E-02  2.18030E-02  1.84167E-02
  2.23872E+01  3.29514E-02  3.17198E-02  1.52579E-02  1.28892E-02
  2.51189E+01  2.35447E-02  2.25638E-02  1.06550E-02  8.99957E-03
  2.81838E+01  1.68177E-02  1.60542E-02  7.42672E-03  6.27012E-03
  3.16228E+01  1.20122E-02  1.14305E-02  5.16807E-03  4.35974E-03
  3.54813E+01  8.58138E-03  8.14679E-03  3.59108E-03  3.02572E-03
  3.98107E+01  6.13102E-03  5.81015E-03  2.49143E-03  2.09577E-03
  4.46684E+01  4.38002E-03  4.14411E-03  1.72556E-03  1.44859E-03
  5.01187E+01  3.12834E-03  2.95449E-03  1.19290E-03  9.99034E-04
  5.62341E+01  2.23344E-03  2.10429E-03  8.23001E-04  6.87364E-04
  6.30957E+01  1.59362E-03  1.49645E-03  5.66572E-04  4.71746E-04
  7.07946E+01  1.13624E-03  1.06199E-03  3.89135E-04  3.22913E-04
  7.94328E+01  8.09388E-04  7.51685E-04  2.66604E-04  2.20426E-04
  8.91251E+01  5.75938E-04  5.30370E-04  1.82175E-04  1.50031E-04
  1.00000E+02  4.09309E-04  3.72830E-04  1.24137E-04  1.01807E-04
  1.12202E+02  2.90495E-04  2.61037E-04  8.43477E-05  6.88726E-05
  1.25893E+02  2.05918E-04  1.82158E-04  5.71671E-05  4.64661E-05
  1.41254E+02  1.45815E-04  1.26810E-04  3.86632E-05  3.12785E-05
  1.58489E+02  1.03169E-04  8.81494E-05  2.61040E-05  2.10172E-05
  1.77828E+02  7.29487E-05  6.12420E-05  1.76016E-05  1.41033E-05
  1.99526E+02  5.15574E-05  4.25644E-05  1.18581E-05  9.45541E-06
  2.23872E+02  3.64296E-05  2.96219E-05  7.98495E-06  6.33656E-06
  2.51189E+02  2.57390E-05  2.06611E-05  5.37654E-06  4.24656E-06
  2.81838E+02  1.81881E-05  1.44566E-05  3.62148E-06  2.84728E-06
  3.16228E+02  1.28566E-05  1.01569E-05  2.44119E-06  1.91087E-06
  3.54813E+02  9.09210E-06  7.17015E-06  1.64736E-06  1.28408E-06
  3.98107E+02  6.43212E-06  5.08450E-06  1.11284E-06  8.63966E-07
  4.46684E+02  4.55113E-06  3.61984E-06  7.52442E-07  5.81948E-07
  5.01187E+02  3.22020E-06  2.58596E-06  5.09166E-07  3.92366E-07
  5.62341E+02  2.27809E-06  1.85275E-06  3.44774E-07  2.64763E-07
  6.30957E+02  1.61105E-06  1.33059E-06  2.33584E-07  1.78781E-07
  7.07946E+02  1.13872E-06  9.57357E-07  1.58318E-07  1.20787E-07
  7.94328E+02  8.04307E-07  6.89726E-07  1.07334E-07  8.16385E-08
  8.91251E+02  5.67608E-07  4.97304E-07  7.27804E-08  5.51927E-08
  1.00000E+03  4.00147E-07  3.58658E-07  4.93517E-08  3.73181E-08
bs74-rc02.d
  1.00000E-01  5.26050E+03  5.28073E+03  2.49998E+03  2.38659E+03
  1.12202E-01  4.58300E+03  4.59403E+03  2.24335E+03  2.13735E+03
  1.25893E-01  3.97231E+03  3.97810E+03  1.98897E+03  1.89112E+03
  1.41254E-01  3.42586E+03  3.42893E+03  1.74416E+03  1.65484E+03
  1.58489E-01  2.94033E+03  2.94213E+03  1.51434E+03  1.43365E+03
  1.77828E-01  2.51181E+03  2.51308E+03  1.30315E+03  1.23091E+03
  1.99526E-01  2.13603E+03  2.13703E+03  1.11263E+03  1.04848E+03
  2.23872E-01  1.80852E+03  1.80924E+03  9.43526E+02  8.86949E+02
