fit_sk_nue02.dat
      4.217 &      0.825 &           0.83801371
      4.732 &      0.825 &           0.58520222
      5.309 &      0.825 &           0.42404735
      5.957 &      0.825 &           0.25693676
      6.683 &      0.825 &           0.18146430
      7.499 &      0.825 &           0.12349436
      8.414 &      0.825 &           0.08160188
      9.441 &      0.825 &           0.06023438
     10.593 &      0.825 &           0.03833259
     11.885 &      0.825 &           0.02579559
     13.335 &      0.825 &           0.01729668
     14.962 &      0.825 &           0.01156109
     16.788 &      0.825 &           0.00770459
     18.836 &      0.825 &           0.00512210
     21.135 &      0.825 &           0.00339666
     23.714 &      0.825 &           0.00224793
     26.607 &      0.825 &           0.00148503
     29.854 &      0.825 &           0.00097925
     33.497 &      0.825 &           0.00064477
     37.584 &      0.825 &           0.00042398
     42.170 &      0.825 &           0.00027844
     47.315 &      0.825 &           0.00018267
     53.088 &      0.825 &           0.00011972
     59.566 &      0.825 &           0.00007839
     66.834 &      0.825 &           0.00005129
     74.989 &      0.825 &           0.00003353
     84.140 &      0.825 &           0.00002191
     94.406 &      0.825 &           0.00001431
    105.925 &      0.825 &           0.00000934
      0.106 &      0.775 &        1653.24951172
      0.119 &      0.775 &        1529.04821777
      0.133 &      0.775 &        1381.59350586
      0.150 &      0.775 &        1244.20410156
      0.168 &      0.775 &        1099.79138184
      0.188 &      0.775 &         949.04394531
      0.211 &      0.775 &         833.43737793
      0.237 &      0.775 &         729.02886963
      0.266 &      0.775 &         605.79931641
      0.299 &      0.775 &         525.38409424
      0.335 &      0.775 &         434.73785400
      0.376 &      0.775 &         355.51745605
      0.422 &      0.775 &         291.66293335
      0.473 &      0.775 &         236.35357666
      0.531 &      0.775 &         194.24659729
      0.596 &      0.775 &         148.75459290
      0.668 &      0.775 &         119.27294922
      0.750 &      0.775 &          96.57574463
      0.841 &      0.775 &          73.54760742
      0.944 &      0.775 &          57.00020218
      1.059 &      0.775 &          43.44971085
      1.189 &      0.775 &          32.10213089
      1.334 &      0.775 &          23.70014763
      1.496 &      0.775 &          18.44070625
      1.679 &      0.775 &          12.79851437
      1.884 &      0.775 &           9.77970505
      2.113 &      0.775 &           7.16632223
      2.371 &      0.775 &           5.01050138
      2.661 &      0.775 &           3.57739425
      2.985 &      0.775 &           2.52758455
      3.350 &      0.775 &           1.73805475
      3.758 &      0.775 &           1.28581989
      4.217 &      0.775 &           0.87104350
      4.732 &      0.775 &           0.60639721
      5.309 &      0.775 &           0.42301103
      5.957 &      0.775 &           0.29247999
      6.683 &      0.775 &           0.19695181
      7.499 &      0.775 &           0.12984890
      8.414 &      0.775 &           0.09341558
      9.441 &      0.775 &           0.06372377
     10.593 &      0.775 &           0.04234895
     11.885 &      0.775 &           0.02864105
     13.335 &      0.775 &           0.01928464
     14.962 &      0.775 &           0.01293348
     16.788 &      0.775 &           0.00864217
     18.836 &      0.775 &           0.00575694
     21.135 &      0.775 &           0.00382299
     23.714 &      0.775 &           0.00253223
     26.607 &      0.775 &           0.00167342
     29.854 &      0.775 &           0.00110336
     33.497 &      0.775 &           0.00072610
     37.584 &      0.775 &           0.00047703
     42.170 &      0.775 &           0.00031290
     47.315 &      0.775 &           0.00020496
     53.088 &      0.775 &           0.00013408
     59.566 &      0.775 &           0.00008761
     66.834 &      0.775 &           0.00005719
     74.989 &      0.775 &           0.00003730
     84.140 &      0.775 &           0.00002431
     94.406 &      0.775 &           0.00001583
    105.925 &      0.775 &           0.00001030
      0.106 &      0.725 &        1699.09228516
      0.119 &      0.725 &        1550.57519531
      0.133 &      0.725 &        1387.87207031
      0.150 &      0.725 &        1226.00781250
      0.168 &      0.725 &        1086.21081543
      0.188 &      0.725 &         967.73852539
      0.211 &      0.725 &         847.32910156
      0.237 &      0.725 &         719.71484375
      0.266 &      0.725 &         620.23431396
      0.299 &      0.725 &         519.84863281
      0.335 &      0.725 &         436.32958984
      0.376 &      0.725 &         358.01504517
      0.422 &      0.725 &         299.06365967
      0.473 &      0.725 &         240.54167175
      0.531 &      0.725 &         195.80538940
      0.596 &      0.725 &         156.28662109
      0.668 &      0.725 &         123.34073639
      0.750 &      0.725 &          95.50328064
      0.841 &      0.725 &          75.96879578
      0.944 &      0.725 &          58.60837936
      1.059 &      0.725 &          43.92056274
      1.189 &      0.725 &          34.05320358
      1.334 &      0.725 &          24.50320625
      1.496 &      0.725 &          18.55986404
      1.679 &      0.725 &          13.97860622
      1.884 &      0.725 &          10.19552612
      2.113 &      0.725 &           7.41955996
      2.371 &      0.725 &           5.15924311
      2.661 &      0.725 &           3.81360769
      2.985 &      0.725 &           2.76856709
      3.350 &      0.725 &           1.94126344
      3.758 &      0.725 &           1.36411536
      4.217 &      0.725 &           0.89817792
      4.732 &      0.725 &           0.66368181
      5.309 &      0.725 &           0.43452859
      5.957 &      0.725 &           0.31618845
      6.683 &      0.725 &           0.21392058
      7.499 &      0.725 &           0.15425061
      8.414 &      0.725 &           0.09265406
      9.441 &      0.725 &           0.06187759
     10.593 &      0.725 &           0.04498952
     11.885 &      0.725 &           0.03026435
     13.335 &      0.725 &           0.02025351
     14.962 &      0.725 &           0.01349108
     16.788 &      0.725 &           0.00894774
     18.836 &      0.725 &           0.00591267
     21.135 &      0.725 &           0.00389273
     23.714 &      0.725 &           0.00255503
     26.607 &      0.725 &           0.00167241
     29.854 &      0.725 &           0.00109172
     33.497 &      0.725 &           0.00071103
     37.584 &      0.725 &           0.00046215
     42.170 &      0.725 &           0.00029981
     47.315 &      0.725 &           0.00019417
     53.088 &      0.725 &           0.00012557
     59.566 &      0.725 &           0.00008109
     66.834 &      0.725 &           0.00005230
     74.989 &      0.725 &           0.00003370
     84.140 &      0.725 &           0.00002169
     94.406 &      0.725 &           0.00001395
    105.925 &      0.725 &           0.00000896
      0.106 &      0.675 &        1707.45471191
      0.119 &      0.675 &        1588.91809082
      0.133 &      0.675 &        1396.32385254
      0.150 &      0.675 &        1264.61694336
      0.168 &      0.675 &        1112.01330566
      0.188 &      0.675 &         988.61773682
      0.211 &      0.675 &         838.21667480
      0.237 &      0.675 &         728.90472412
      0.266 &      0.675 &         631.59210205
      0.299 &      0.675 &         524.95092773
      0.335 &      0.675 &         439.51806641
      0.376 &      0.675 &         368.57986450
      0.422 &      0.675 &         299.54995728
      0.473 &      0.675 &         250.89364624
      0.531 &      0.675 &         199.82598877
      0.596 &      0.675 &         156.70335388
      0.668 &      0.675 &         124.73883057
      0.750 &      0.675 &          99.24020386
      0.841 &      0.675 &          76.88400269
      0.944 &      0.675 &          59.29823685
      1.059 &      0.675 &          46.27045059
      1.189 &      0.675 &          35.28291702
      1.334 &      0.675 &          25.86519432
      1.496 &      0.675 &          19.17163086
      1.679 &      0.675 &          14.00744915
      1.884 &      0.675 &          10.63980770
      2.113 &      0.675 &           7.56380606
      2.371 &      0.675 &           5.55303144
      2.661 &      0.675 &           4.14035177
      2.985 &      0.675 &           2.85220218
      3.350 &      0.675 &           2.00973058
      3.758 &      0.675 &           1.42297792
      4.217 &      0.675 &           0.98707986
      4.732 &      0.675 &           0.70474285
      5.309 &      0.675 &           0.46518454
      5.957 &      0.675 &           0.33510092
      6.683 &      0.675 &           0.22647811
      7.499 &      0.675 &           0.16004713
      8.414 &      0.675 &           0.10377822
      9.441 &      0.675 &           0.06910744
     10.593 &      0.675 &           0.04802079
     11.885 &      0.675 &           0.03245665
     13.335 &      0.675 &           0.02184061
     14.962 &      0.675 &           0.01463919
     16.788 &      0.675 &           0.00977646
     18.836 &      0.675 &           0.00650903
     21.135 &      0.675 &           0.00432017
     23.714 &      0.675 &           0.00286009
     26.607 &      0.675 &           0.00188917
     29.854 &      0.675 &           0.00124501
     33.497 &      0.675 &           0.00081894
     37.584 &      0.675 &           0.00053778
     42.170 &      0.675 &           0.00035259
     47.315 &      0.675 &           0.00023086
     53.088 &      0.675 &           0.00015096
     59.566 &      0.675 &           0.00009860
     66.834 &      0.675 &           0.00006434
     74.989 &      0.675 &           0.00004194
     84.140 &      0.675 &           0.00002732
     94.406 &      0.675 &           0.00001779
    105.925 &      0.675 &           0.00001157
      0.106 &      0.625 &        1720.87731934
      0.119 &      0.625 &        1605.37365723
      0.133 &      0.625 &        1445.79199219
      0.150 &      0.625 &        1288.69470215
      0.168 &      0.625 &        1124.13073730
      0.188 &      0.625 &         988.87487793
      0.211 &      0.625 &         872.74761963
      0.237 &      0.625 &         720.60217285
      0.266 &      0.625 &         634.79205322
      0.299 &      0.625 &         540.68432617
      0.335 &      0.625 &         444.07571411
      0.376 &      0.625 &         375.72506714
      0.422 &      0.625 &         303.76293945
      0.473 &      0.625 &         252.84858704
      0.531 &      0.625 &         205.62034607
      0.596 &      0.625 &         158.87574768
      0.668 &      0.625 &         129.16629028
      0.750 &      0.625 &         103.11362457
      0.841 &      0.625 &          79.55138397
      0.944 &      0.625 &          59.78906631
      1.059 &      0.625 &          46.13909912
      1.189 &      0.625 &          35.97208023
      1.334 &      0.625 &          26.53521347
      1.496 &      0.625 &          19.68225861
      1.679 &      0.625 &          15.06283951
      1.884 &      0.625 &          11.00523376
      2.113 &      0.625 &           8.00408936
      2.371 &      0.625 &           5.78462601
      2.661 &      0.625 &           4.18736744
      2.985 &      0.625 &           3.04235244
      3.350 &      0.625 &           2.18488503
      3.758 &      0.625 &           1.50287187
      4.217 &      0.625 &           1.07313776
      4.732 &      0.625 &           0.71649790
      5.309 &      0.625 &           0.52412361
      5.957 &      0.625 &           0.36412749
      6.683 &      0.625 &           0.24759714
      7.499 &      0.625 &           0.15797198
      8.414 &      0.625 &           0.11676540
      9.441 &      0.625 &           0.07710012
     10.593 &      0.625 &           0.04850242
     11.885 &      0.625 &           0.03233685
     13.335 &      0.625 &           0.02158843
     14.962 &      0.625 &           0.01443106
     16.788 &      0.625 &           0.00965671
     18.836 &      0.625 &           0.00646949
     21.135 &      0.625 &           0.00433729
     23.714 &      0.625 &           0.00291040
     26.607 &      0.625 &           0.00195449
     29.854 &      0.625 &           0.00131321
     33.497 &      0.625 &           0.00088285
     37.584 &      0.625 &           0.00059385
     42.170 &      0.625 &           0.00039962
     47.315 &      0.625 &           0.00026903
     53.088 &      0.625 &           0.00018118
     59.566 &      0.625 &           0.00012205
     66.834 &      0.625 &           0.00008224
     74.989 &      0.625 &           0.00005543
     84.140 &      0.625 &           0.00003737
     94.406 &      0.625 &           0.00002519
    105.925 &      0.625 &           0.00001699
      0.106 &      0.575 &        1796.25073242
      0.119 &      0.575 &        1615.34423828
      0.133 &      0.575 &        1482.58703613
      0.150 &      0.575 &        1292.60900879
      0.168 &      0.575 &        1145.86437988
      0.188 &      0.575 &        1013.00817871
      0.211 &      0.575 &         879.14892578
      0.237 &      0.575 &         752.77014160
      0.266 &      0.575 &         649.48760986
      0.299 &      0.575 &         543.61431885
      0.335 &      0.575 &         457.20596313
      0.376 &      0.575 &         380.93368530
      0.422 &      0.575 &         312.23690796
      0.473 &      0.575 &         254.66744995
      0.531 &      0.575 &         204.69451904
      0.596 &      0.575 &         166.72346497
      0.668 &      0.575 &         130.90419006
      0.750 &      0.575 &         103.41797638
      0.841 &      0.575 &          81.93778992
      0.944 &      0.575 &          63.18399048
      1.059 &      0.575 &          48.27913284
      1.189 &      0.575 &          36.30296707
      1.334 &      0.575 &          27.51329994
      1.496 &      0.575 &          21.22630692
      1.679 &      0.575 &          15.59149265
      1.884 &      0.575 &          11.35993290
      2.113 &      0.575 &           8.44407082
      2.371 &      0.575 &           6.07567978
      2.661 &      0.575 &           4.37476540
      2.985 &      0.575 &           3.28130412
      3.350 &      0.575 &           2.22672009
      3.758 &      0.575 &           1.58686018
      4.217 &      0.575 &           1.09112871
      4.732 &      0.575 &           0.78929132
      5.309 &      0.575 &           0.54265541
      5.957 &      0.575 &           0.37709031
      6.683 &      0.575 &           0.25466612
      7.499 &      0.575 &           0.18238291
      8.414 &      0.575 &           0.12214275
      9.441 &      0.575 &           0.08691235
     10.593 &      0.575 &           0.05698457
     11.885 &      0.575 &           0.03862396
     13.335 &      0.575 &           0.02607288
     14.962 &      0.575 &           0.01753374
     16.788 &      0.575 &           0.01174815
     18.836 &      0.575 &           0.00784657
     21.135 &      0.575 &           0.00522333
     23.714 &      0.575 &           0.00346729
     26.607 &      0.575 &           0.00229563
     29.854 &      0.575 &           0.00151593
     33.497 &      0.575 &           0.00099878
     37.584 &      0.575 &           0.00065671
     42.170 &      0.575 &           0.00043096
     47.315 &      0.575 &           0.00028233
     53.088 &      0.575 &           0.00018466
     59.566 &      0.575 &           0.00012060
     66.834 &      0.575 &           0.00007866
     74.989 &      0.575 &           0.00005125
     84.140 &      0.575 &           0.00003335
     94.406 &      0.575 &           0.00002168
    105.925 &      0.575 &           0.00001408
      0.106 &      0.525 &        1852.50073242
      0.119 &      0.525 &        1665.45642090
      0.133 &      0.525 &        1508.20764160
      0.150 &      0.525 &        1326.72204590
      0.168 &      0.525 &        1152.22094727
      0.188 &      0.525 &        1026.30725098
      0.211 &      0.525 &         899.85528564
      0.237 &      0.525 &         765.63873291
      0.266 &      0.525 &         655.60534668
      0.299 &      0.525 &         548.49584961
      0.335 &      0.525 &         464.95056152
      0.376 &      0.525 &         386.70162964
      0.422 &      0.525 &         320.95068359
      0.473 &      0.525 &         261.48043823
      0.531 &      0.525 &         211.77410889
      0.596 &      0.525 &         172.07258606
      0.668 &      0.525 &         137.57965088
      0.750 &      0.525 &         108.27561951
      0.841 &      0.525 &          82.60694122
      0.944 &      0.525 &          67.25056458
      1.059 &      0.525 &          51.50310516
      1.189 &      0.525 &          38.10919952
      1.334 &      0.525 &          29.15005493
      1.496 &      0.525 &          21.78786087
      1.679 &      0.525 &          16.39312553
      1.884 &      0.525 &          12.03443432
      2.113 &      0.525 &           9.03522587
      2.371 &      0.525 &           6.54677057
      2.661 &      0.525 &           4.71029615
      2.985 &      0.525 &           3.40120459
      3.350 &      0.525 &           2.35161901
      3.758 &      0.525 &           1.72672403
      4.217 &      0.525 &           1.17098796
      4.732 &      0.525 &           0.83899218
      5.309 &      0.525 &           0.56496447
      5.957 &      0.525 &           0.40846813
      6.683 &      0.525 &           0.27621934
      7.499 &      0.525 &           0.20558886
      8.414 &      0.525 &           0.12659812
      9.441 &      0.525 &           0.08772616
     10.593 &      0.525 &           0.06048474
     11.885 &      0.525 &           0.04072606
     13.335 &      0.525 &           0.02736759
     14.962 &      0.525 &           0.01835924
     16.788 &      0.525 &           0.01229600
     18.836 &      0.525 &           0.00822514
     21.135 &      0.525 &           0.00549415
     23.714 &      0.525 &           0.00366616
     26.607 &      0.525 &           0.00244416
     29.854 &      0.525 &           0.00162780
     33.497 &      0.525 &           0.00108327
     37.584 &      0.525 &           0.00072041
     42.170 &      0.525 &           0.00047877
     47.315 &      0.525 &           0.00031801
     53.088 &      0.525 &           0.00021112
     59.566 &      0.525 &           0.00014009
     66.834 &      0.525 &           0.00009292
     74.989 &      0.525 &           0.00006161
     84.140 &      0.525 &           0.00004083
     94.406 &      0.525 &           0.00002706
    105.925 &      0.525 &           0.00001792
      0.106 &      0.475 &        1884.54943848
      0.119 &      0.475 &        1700.31188965
      0.133 &      0.475 &        1547.56994629
      0.150 &      0.475 &        1375.75854492
      0.168 &      0.475 &        1212.57226562
      0.188 &      0.475 &        1043.07043457
      0.211 &      0.475 &         905.47650146
      0.237 &      0.475 &         781.87866211
      0.266 &      0.475 &         667.89471436
      0.299 &      0.475 &         567.96948242
      0.335 &      0.475 &         479.55538940
      0.376 &      0.475 &         394.89895630
      0.422 &      0.475 &         327.91583252
      0.473 &      0.475 &         263.74166870
      0.531 &      0.475 &         215.01760864
      0.596 &      0.475 &         175.97857666
      0.668 &      0.475 &         138.38317871
      0.750 &      0.475 &         111.70122528
      0.841 &      0.475 &          84.40068817
      0.944 &      0.475 &          67.08655548
      1.059 &      0.475 &          52.12032700
      1.189 &      0.475 &          41.05141068
      1.334 &      0.475 &          30.08887672
      1.496 &      0.475 &          23.00023842
      1.679 &      0.475 &          16.68078041
      1.884 &      0.475 &          12.44368839
      2.113 &      0.475 &           9.46465683
      2.371 &      0.475 &           6.99298286
      2.661 &      0.475 &           5.00488806
      2.985 &      0.475 &           3.50463700
      3.350 &      0.475 &           2.64224577
      3.758 &      0.475 &           1.86073840
      4.217 &      0.475 &           1.21542907
      4.732 &      0.475 &           0.88766623
      5.309 &      0.475 &           0.61928725
      5.957 &      0.475 &           0.42703518
      6.683 &      0.475 &           0.30535772
      7.499 &      0.475 &           0.20389439
      8.414 &      0.475 &           0.14195049
      9.441 &      0.475 &           0.09767418
     10.593 &      0.475 &           0.06611787
     11.885 &      0.475 &           0.04483046
     13.335 &      0.475 &           0.03027526
     14.962 &      0.475 &           0.02037220
     16.788 &      0.475 &           0.01366218
     18.836 &      0.475 &           0.00913629
     21.135 &      0.475 &           0.00609189
     23.714 &      0.475 &           0.00405224
     26.607 &      0.475 &           0.00268969
     29.854 &      0.475 &           0.00178143
     33.497 &      0.475 &           0.00117773
     37.584 &      0.475 &           0.00077736
     42.170 &      0.475 &           0.00051231
     47.315 &      0.475 &           0.00033719
     53.088 &      0.475 &           0.00022166
     59.566 &      0.475 &           0.00014555
     66.834 &      0.475 &           0.00009548
     74.989 &      0.475 &           0.00006258
     84.140 &      0.475 &           0.00004098
     94.406 &      0.475 &           0.00002682
    105.925 &      0.475 &           0.00001754
      0.106 &      0.425 &        2023.68786621
      0.119 &      0.425 &        1788.12463379
      0.133 &      0.425 &        1571.78369141
      0.150 &      0.425 &        1420.39758301
      0.168 &      0.425 &        1258.27331543
      0.188 &      0.425 &        1068.17102051
      0.211 &      0.425 &         925.75390625
      0.237 &      0.425 &         809.63409424
      0.266 &      0.425 &         677.75738525
      0.299 &      0.425 &         585.41003418
      0.335 &      0.425 &         479.03344727
      0.376 &      0.425 &         397.01010132
      0.422 &      0.425 &         327.53024292
      0.473 &      0.425 &         271.30950928
      0.531 &      0.425 &         221.00045776
      0.596 &      0.425 &         174.41749573
      0.668 &      0.425 &         145.60717773
      0.750 &      0.425 &         112.69349670
      0.841 &      0.425 &          88.84819031
      0.944 &      0.425 &          68.87122345
      1.059 &      0.425 &          54.45659256
      1.189 &      0.425 &          40.37274170
      1.334 &      0.425 &          32.12741852
      1.496 &      0.425 &          23.56431961
      1.679 &      0.425 &          17.48760986
      1.884 &      0.425 &          12.88417625
      2.113 &      0.425 &           9.75485897
      2.371 &      0.425 &           7.04883480
      2.661 &      0.425 &           5.14391947
      2.985 &      0.425 &           3.70620942
      3.350 &      0.425 &           2.76093102
      3.758 &      0.425 &           1.96020901
      4.217 &      0.425 &           1.35774231
      4.732 &      0.425 &           0.98052073
      5.309 &      0.425 &           0.73742622
      5.957 &      0.425 &           0.47144157
      6.683 &      0.425 &           0.33338931
      7.499 &      0.425 &           0.22600199
      8.414 &      0.425 &           0.16704161
      9.441 &      0.425 &           0.11255915
     10.593 &      0.425 &           0.07260542
     11.885 &      0.425 &           0.04897946
     13.335 &      0.425 &           0.03295872
     14.962 &      0.425 &           0.02212973
     16.788 &      0.425 &           0.01482825
     18.836 &      0.425 &           0.00991992
     21.135 &      0.425 &           0.00662455
     23.714 &      0.425 &           0.00441800
     26.607 &      0.425 &           0.00294294
     29.854 &      0.425 &           0.00195788
     33.497 &      0.425 &           0.00130124
     37.584 &      0.425 &           0.00086407
     42.170 &      0.425 &           0.00057329
     47.315 &      0.425 &           0.00038010
     53.088 &      0.425 &           0.00025184
     59.566 &      0.425 &           0.00016676
     66.834 &      0.425 &           0.00011036
     74.989 &      0.425 &           0.00007300
     84.140 &      0.425 &           0.00004827
     94.406 &      0.425 &           0.00003191
